data_kingston_50/ca/154992/1599748/849438519.html,Bayside Inn &amp; Waterfront Suites,"""I called the manager in the morning, asked him to make sure the room was clean. Got there, the room was filthy. Asked him again to clean it while we were out. Came back about 4 hours later, they only dusted the headboard and tv, which I pointed out. There were dead bugs by the toilet, the microwave and fridge were disgusting, I\u2019d never eat food that was in there! Towels were dirty, there was a dead fly on one of them. There was hair all over the bed. I checked out and the girl at the reception came to see the room, together with an older lady. The older lady fixed the bed. All nice and ready for the next guest, after I\u2019ve been in that room and had my bags on the bed. Ok, then. Please stay away. We left, I asked for my money back, of course the answer was No. But he did offer a free room for next time! As if I\u2019d ever step foot on that filth. Please avoid this property.  I wish o could give it less than one star.",1,negative,"July 23, 2022",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/892383476.html,Bayside Inn &amp; Waterfront Suites,"""I came with my family. What a spectacular place! Had 2 suites with the whole upstairs. 4 adults and 3 kids and dog. Rooms were clean. Reasonable price. Gorgeous view and amazing staff. I will stay here every time I go to Kingston now. Thank you so much!!!",5,positive,"May 28, 2023",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/900193746.html,Bayside Inn &amp; Waterfront Suites,"""Pro: the location is near to all the tourist spots in Kingston Ontario. The bay dock is very serene. The management is accommodating.\nCon: the place is very dated. We stayed in room 106 and the AC there was very noisy. My friends stayed in room 120 and they couldn\u2019t change the room temperature. \n\nAll in all, I give the place 3\u002F5. ",3,negative,"July 3, 2023",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/804223039.html,Bayside Inn &amp; Waterfront Suites,"""Excellent hosts and very clean room.  Great view from the room. The owner was very nice and accommodating.  I will rebook Bayside when returning to Kingston.\nThe grounds are very well kept. It is a older Inn and the owner is improving the quality.",4,positive,"August 16, 2021",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/909174499.html,Bayside Inn &amp; Waterfront Suites,"""The place was rundown with marked walls, broken window coverings. The place was to accommodate 6 people with a full kitchen however there was no dishes or utensils. No table to eat or sit inside. The fold up bed was thin and have the bar in your back. \nWe had the waterfront view and the site was nice. However very busy of people coming and going.\nThe queen beds were comfortable. ",2,negative,"August 9, 2023",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/820588658.html,Bayside Inn &amp; Waterfront Suites,"""We were looking forward to our stay but the name of this place is deceiving. It is a low end motel at best. \nStaff were extremely nice but the room conditions are poor , everything is damaged and worn. Looks like they are trying to renovate but it has a long way to go. The suite is anything but- small no room at all. Definitely over priced for the condition. \nWill not be back and do not recommend.",2,negative,"November 30, 2021",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/837691274.html,Bayside Inn &amp; Waterfront Suites,"""The beds are comfortable and the room was clean. When we arrived, we were greeted very pleasantly even though they were dealing with broken pipe. They were very apologetic and accommodated us very quickly.",4,positive,"May 8, 2022",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/911758464.html,Bayside Inn &amp; Waterfront Suites,"""Booked a reservation and my husband and I showed up at 3 to be told no one was here to check us in but we could wait. We were told to look around and have a seat. We did look around and decided it was not the hotel we thought. Too close to train tracks, cigarette butts everywhere. We chose to cancel fully expecting to be charged for at least one night for cancelation. Keep in mind no harsh words were exchanged with the woman who cancelled for us. We got a nasty call from the Manger who was not there to check us in calling my husband nasty names for canceling. \n Not exactly stellar customer service. I can see why this place has bad reviews when the manager himself needs a course in anger management.\nSad.",1,negative,"August 20, 2023",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/855507542.html,Bayside Inn &amp; Waterfront Suites,"""Stayed for one night there in the river facing room and enjoyed the view immensely especially having dinner on the outdoor deck in front of the room. The room was well furnished with queen bed, big closet, nice bathroom and a small kitchenet. At check in the staff was very friendly and she even walked us to the room and showed us the room and all amenities\n\nWhat can be improved there is general cleanliness. Having access to the outdoor space, there were some cobwebs and some spiders in the room as well as outside. Mosquitoes were another issues later at night. \n\nThe price is a little on the higher side when compared to others with similar amenities but this place is at lease 15 minute drove to the downtown Kingston vs. others are much closer",4,positive,"August 21, 2022",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/883780106.html,Bayside Inn &amp; Waterfront Suites,"""The heating system was not working. The plumber was banging on pipes (presumably to fix the heat situation) until 10:00 PM. The TV was inferior. The grass area between building and water was covered in dog S#!T. The price was inflated because of supply & demand (hockey tournament in town) DO NOT STAY HERE.",1,negative,"March 27, 2023",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/838506552.html,Bayside Inn &amp; Waterfront Suites,"""For how much I paid for the room, I expected more.  The room itself was fine except the garage sale chairs were worn, the A\u002FC was noisy enough to rattle the whole room and we got the pleasure of getting a train whistle every hour or so, even at night.  The parking lot was under construction and should have been disclosed prior to booking, which made parking difficult.  A Tim Hortons is close by but that's about it.  It's not close to anything as far as tourist areas are concerned, completely at the west end of town.",3,negative,"May 14, 2022",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/1599748/925031542.html,Bayside Inn &amp; Waterfront Suites,"""Very friendly and professional service. Always made sure they helped with all concerns. Rooms were clean with a little kitchenette. Great location for our travels. Rooms were small and could of used a couple extra towels but overall we were very satisfied. Recommend this little spot.",5,positive,"November 8, 2023",4024 Bath Rd Located on the Corner of Bath Road and Collins Bay Road,"('Kingston',)",Ontario,K7M 4Y4
data_kingston_50/ca/154992/628189/902496343.html,Super 8 by Wyndham Kingston,"""Super 8 Kingston is very well situated, just down the street from Fort Henry and close to downtown. The service is friendly and the room was quite clean. My husband and I found the bed very comfortable  and woke up refreshed in the morning.",4,positive,"July 12, 2023",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/915473634.html,Super 8 by Wyndham Kingston,"""This is a good hotel to stay in if you want to walk around all day and you just need a place to sleep at night. It's got good cost-benefit but don't expect much. Breakfast is modest and not the best, bathroom was not really good... The bed was excellent!",3,negative,"September 8, 2023",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/812193413.html,Super 8 by Wyndham Kingston,"""Room was dingy. Needed lots of repairs but looked like they didn\u2019t care. On edge of Kingston. Breakfast was horrible. Advertised on Booking.com as breakfast included with hard boiled eggs. Sounded good\u2026was a granola bar, greasy prepackaged muffin, and a banana. Other places we went to on our trip at least tried even though there is a pandemic for similar price we got hot breakfast with sausage and eggs and bagels and good coffee. Because it had the Wyndham name we thought it would be a good choice but we were tricked. Don\u2019t make the same mistake. ",1,negative,"September 28, 2021",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/812330775.html,Super 8 by Wyndham Kingston,"""Comfortable bed!! Great selection of COVID friendly breakfast items, fresh coffee with real cream. Good location just a few minutes from town. Clean room. Pool was closed but looked like it would be awesome in warmer weather. Very happy with our stay!",4,positive,"September 29, 2021",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/811954801.html,Super 8 by Wyndham Kingston,"""Girl at the front desk : unpleasant for check in and check out. We had a reservation already paid. She insisted to sell us an other more expensive reservation ! We have refused !\nSo we have not had our breakfast. \nThe room was dirty (wall, ceiling, floor) stains everywhere. Bad odor.",1,negative,"September 27, 2021",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/866323552.html,Super 8 by Wyndham Kingston,"""Super clean rooms.  Convenient location on Highway 2, just on the east edge of Kingston.  Five-minute drive to downtown, ten-minute drive to Kingston Pen.  Staff (owners?) very friendly and helpful.  The breakfast is basic motel fare, plus waffle iron.  Coffee excellent.  \n\nWe arrived a bit early than check-in time and we were pleased to be able to access our rooms right away.  We were shown two rooms that we could choose from, which was nice.  Room tip:  less road noise if you go further away from the office area.  The suites are nice, spacious, and have windows front and back.  \n\nWe would definitely stay here again when visiting Kingston.  Cheaper than staying right downtown, without having to go too far.",5,positive,"October 28, 2022",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/841801633.html,Super 8 by Wyndham Kingston,"""Stayed here one night in May as this was the only motel with available rooms. I didn't want to be driving home in the dark after the concert I attended. I found the room to be dirty. The trash can had stains on it. The bathroom wall had chalk scribbles on it. It included free breakfast but not a whole lot to chose from and no available seating. I should of driven hope. Waste of money.",2,negative,"June 6, 2022",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/891741362.html,Super 8 by Wyndham Kingston,"""Fantastic Motel, Friendly Staff, Great Breakfast! I would highly recommend this to anyone. My fianc\u00E9 and I stopped off in Kingston for the night and was incredibly surprised by how nice this place is. Owner runs and clean and tight ship! We will return! ",5,positive,"May 24, 2023",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/628189/875553234.html,Super 8 by Wyndham Kingston,"""We stayed at the Super 8 by Wyndham Kingston for two nights while dropping off our son at his apartment near Queen\u2019s and helping him get set up with furniture, groceries, etc.  We paid $131 per night (including taxes) for an \u201CEfficiency, Room, 1 King Bed\u201D, booking six weeks in advance via Expedia.\n\nCheck-in was quick and easy, if perhaps lacking somewhat in warmth or enthusiasm.  Our room was fine and met expectations, which were for a standard motel room that was functional but not much more.  There were a few things missing, which we got when we asked for them (or didn\u2019t bother asking).  There was also one quite significantly broken\u002Fseparated piece of floor moulding, which wasn\u2019t a big deal, but did reinforce our impression of this being a low budget accommodation, which is what we knew we had signed up for.\n\nThe room was actually a bit larger than expected.  It had a bar fridge and a microwave.  The black-out curtains were great and we were able to sleep without being woken up by the sunlight.  The biggest complaint was about the thin walls, which allowed us to hear the conversation in the room next door \u2013 not just muffled sounds, but word-for-word conversations.  Given that the property didn\u2019t seem too busy, it might have been nice if they had left a vacant room between each occupied room to avoid this problem.  I know that isn\u2019t a solution when the motel is closer to full.\n\nAs others have described, the breakfast was fairly standard fare: waffle iron, a small muffin selection, English muffins, some fruit, and a few other things, but no prepared hot food.  The breakfast hours of 7-10 AM ended a bit early for us, particularly as we were still somewhat on Pacific time.  Even another 30 minutes would have been nice.\n\nMy rating of 3-out-of-5 is not a criticism.  It is a rating that means \u201Caverage\u201D (not \""mediocre\""), indicating that it would be in the middle of a group of similar properties, with half better and half worse.  I only award 5\u002F5 to the 1-in-20 or so properties that is truly exceptional.  So in the vast majority of cases, my highest rating is 4, which is achieved by a property that is either way above average, or is more than marginally above average at an extremely favourable room rate.\n\nAll that said, I would not hesitate to stay here again if the \u201Cnicer\u201D places in town were full or charging exorbitant rates.\n",3,negative,"January 18, 2023",794 Highway 2,"('Kingston',)",Ontario,K7L 4V1
data_kingston_50/ca/154992/185924/909038770.html,The Rosemount Inn,"""The pillows were the fluffiest I've ever slept on, and the king bed, so comfortable. Our king room which was exquisite, a lot of charm and history.  However, the coffee maker wasn't working. The grounds and garden were inviting. Breakfast was very good, homemade and local food served.  Michelle, the chef, was accommodating and hospitable.  Overall, the establishment is quite impressive with it's history and charm.  Would definitely stay again.\n  ",4,positive,"August 9, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/839509878.html,The Rosemount Inn,"""This was our first stay at the Rosemount and it did not disappoint. Wonderful classic charm, fine attention to detail, helpful staff. Comfortable, well-appointed rooms and a fabulous continental breakfast.from beginning to end, five-star treatment!",5,positive,"May 22, 2022",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/876510944.html,The Rosemount Inn,"""This B&B, set in a grand historic house very close to the downtown area of Kingston and Queens University was one of the nicest B&B's we have stayed at and definitely the nicest place we have found in Kingston.  The entire experience was 5 star from the communication prior too, during, after after arrival as well as the ease of check in and right too breakfast.  Parking was convenient.  The rooms are beyond immaculately clean and well appointed. The bed was exceptionally comfortable.  The room and modern bathroom was well appointed, spacious and the rich colour of the walls and fireplace in the room made it even more warm, cozy and inviting. There were delicious cookies and water bottles left out for us in the foyer.  A welcome bottle of sparking wine and delicious chocolates in the room.  There was a Nespresso coffee machine in the room.  Breakfast was lovely and Michelle who managed the kitchen was attentive and kept everything well stocked.  The coffee was exceptional.  \n\nOverall I really cant say enough other than thank you to the owners\u002Fmanager of this location for their attention to detail.  We look forward to coming back next time",5,positive,"January 27, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/833612516.html,The Rosemount Inn,"""Not knowing if we were going to be able to make it into Canada from the US, we didn't make reservations ahead of time.  Once we got to Kingston & sat down at a coffee shop we checked TripAdvisor for Hilton & Marriott properties.  This B&B showed up with high ratings.  I never stay at B&Bs but thought we would take a chance because of the ratings... OH MY GOSH!!!!! This place was AMAZING!!!  We loved it so much, we decided to go to a local butcher shop recommended by the owner's of the B&B.  We made our own charcuterie board got some wine and watched movies.  We stayed in the Coach House.  If we ever go back to Kingston... we will be staying here again.  Please give this place a try.  You will LOVE IT!",5,positive,"April 6, 2022",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/843445130.html,The Rosemount Inn,"""Very comfortable rooms. Wine and chocolate waiting for us in each room. Breakfast was a tasty selection of homemade goodies which could be enjoyed in the small dining room or on the comfortable porch or in the library. The Inn is a short walk to the waterfront or the main shopping\u002Frestaurant area.\n\nThe staff at the Rosemount were exceptional, always available, knowledgeable, warm and friendly.",4,positive,"June 18, 2022",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/890654105.html,The Rosemount Inn,"""Hubby and I headed to Kingston overnight to attend the 'Corks and Forks' Wine Festival last month and as the weekend coincided with my birthday we decided to stay somewhere special and chose the Rosemount Inn.\n\nWe were in the Edwards Suite, which is located outside the main building in the old Coach house. You basically get a two floor apartment and it's super lovely. When you walk in, there is a dining room table, small kitchen area complete with bar fridge, sink and microwave and a lovely sitting area with a Television. \n\nThe bedroom is upstairs along with a lovely bathroom complete with Jacuzzi tub and shower. Everything is top notch and a lot of attention to detail has been paid.\n\nHighlights for us were the close proximity to downtown Kingston. It's in a very nice neighbourhood and you can easily walk to the water front or to tourist spots and shopping areas. The owners are very nice and they even left us a mini bottle of bubbly and two truffles in the fridge to welcome us. (It's the little things. Gotta love it!)\n\nThe bed was super comfortable, the bedding high quality. Breakfast was served inside the Inn in the dining room and it was very good. The morning we were there they served a breakfast croissant sandwich with egg and spinach.\n\nIf you're looking for a nice quiet special place to stay in Kingston, stay here. ",5,positive,"May 16, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/870624956.html,The Rosemount Inn,"""We want to say a huge thank you for the wonderful stay my wife Patti and I had at the Rosemount this past Thursday November 31st 2022. First, we were so awestruck at the sheer beauty of your place. Second, we were surprised to learn we had been upgraded to a larger room - such a surprise. And then, to learn we had been furnished with a lovely bottle of Henkell Trocken with chocolates.\nThis was amongst our first forays away from home since feeling comfortable post Covid. What a wonderful way to celebrate!\n\nA huge thank you. We look forward to a return visit.\n\nAlan and Patti Leschied",5,positive,"December 4, 2022",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/875972283.html,The Rosemount Inn,"""Charming, well thought out and very comfortable. I stayed in room 1, one of the king suites. It was spacious with a great view through the garden doors but the black out curtains kept the room dark for sleeping. With room 1 being close to the main entrance I was a little worried that noise might be an issue but my stay was very peaceful. The continental breakfast buffet had some tasty items and the chocolate chip cookies on the welcome table were amazing. I limited myself to one which is the only regret I have about my stay. I\u2019d recommend the Rosemount to anyone looking for a quiet yet luxurious stay in Kingston.",5,positive,"January 22, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/892556462.html,The Rosemount Inn,"""We had a very enjoyable stay at this quaint B&B.\nThe location was perfect , a 10 minute walk into the harbour.\nOn arrival , everything ran smoothly abs a lovely little touch of homemade cookies in reception, with a complimentary bottle of water , but even nicer was a bottle of rose wine and chocolates in our fridge!\nThe room had all the amenities you would require with a homely feel to it- our room had a relaxing balcony to sit out and enjoy the evening sun!\nNext morning, the breakfast served by a lovely lady called Julie, was fantastic-all homemade produce which included a croissant of the day , which was sublime!\nOverall, I would highly recommend this B&B , as it was a wonderful experience.",5,positive,"May 29, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/863983802.html,The Rosemount Inn,"""This was hands-down the best B&B I've ever been to. It was comfortable and beautifully designed, the right balance between historic and modern. I loved the gas fireplace in my room and the large shower. The gorgeous parlour, which was empty much of the time, was the perfect quiet spot for relaxing and reading a book. Breakfast was served buffet-style and offered something new each day. The variety and quality of the food was outstanding: breakfast sandwiches, fruit, pastries, croissants, and more. The chef came out to greet me each morning as I was getting my breakfast to ask how I slept and if I needed anything. The Inn was within walking distance of downtown and the waterfront, so I didn't have to use my car too much. I will definitely stay there again if I'm ever back in Kingston!",5,positive,"October 10, 2022",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/903202586.html,The Rosemount Inn,"""We stayed at Rosemount Inn on our road trip across Ontario. Very well located in Kingston and  within walking distance to downtown. \n\nThis hotel has plenty of character - very elegant Victorian style building with original features and a charming atmosphere. \nSpoiler alert: this hotel is featured on the local ghost tour (which we joined and I would recommend for a fun experience). \n\nOur room was very cosy and comfortable, it also came with a cute patio with a little table and chairs. Breakfast was very good and freshly made every morning. \n\nVery good experience overall, I would certainly recommend for a stay in Kingston. ",5,positive,"July 15, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/185924/913345612.html,The Rosemount Inn,"""This is a beautiful old home with gorgeous detailing in all of the rooms. There is easy check with a code to let you in the front door. There are  warm cookies upon your arrival and other perks as well. The breakfast is delicious especially the breakfast sandwiches. This  is a lovely quiet spot and we will definitely return",5,positive,"August 27, 2023",46 Sydenham St,"('Kingston',)",Ontario,K7L 3H1
data_kingston_50/ca/154992/660578/834693090.html,Lord Nelson Motel,"""Very clean motel and Very reasonable prices. I found the stay a lot better than way more expensive hotels. Amazing location and good view of the highway. Well thought out little conveniences added for guests.",5,positive,"April 15, 2022",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/921089322.html,Lord Nelson Motel,"""From the outside it does not look different from any other middle class motel. But the inside is all different. You will find large rooms with furniture that's not brand new, but very well kept and without damage. The rooms and bathrooms are VERY clean. And you get all this at a moderate price. ",5,positive,"October 13, 2023",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/817793761.html,Lord Nelson Motel,"""We stayed here on a Friday when most hotels in Kingston were full. Close to the highway and easy to find. The room was clean and comfortable, all the furniture looks almost new. Also, just 5 minutes to Tims which was a plus at 6am the next day. Yes I would recommend to a friend.",5,positive,"November 7, 2021",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/884676661.html,Lord Nelson Motel,"""This hotel is right off the 401 so it's very convenient.  The rooms are very clean and have been updated. There is a gas station and A&W right next door. I was really grateful that they could accommodate a really late check in time with a convenient lock box to get my key.  Everything went smoothly and it was a great (quick) stay.  Thank you!",5,positive,"April 3, 2023",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/895490983.html,Lord Nelson Motel,"""A great motel conveniently located in northeast Kingston right by the 401.\n\nLots of positives:\n-spacious room\n-very clean\n-well appointed with mini fridge (including a separate freezer section), keurig coffee maker, microwave, hairdryer, soap, shampoo, conditioner \n-decent sized tv\n-comfortable bed and pillows\n-plush bath towels \n\nA little room for improvement:\n-hand towels were very thin\n-all towels were no longer bright white\n-very difficult (impossible for us) to open the door to the balcony \n- bathroom windows do not open (and there\u2019s no fan in the bathroom)",4,positive,"June 16, 2023",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/905351214.html,Lord Nelson Motel,"""We saw this place last fall when we were in Kingston for National Cross country championships - we had to make a phone call so just stopped in this parking lot so we weren't driving. When we had to go to Kingston this time for a Soccer tournament most places were booked or the prices were way beyond what we could afford (the tourney is annual and brings in lots of hotel stays so places jack up their prices) I said to my husband \""well, what about that place where we pulled into the parking lot for that phone call?\"" so he checked and we were able to get a room for a great price, of course I'm thinking it was such a good price what's wrong with it? it looked from the outside like it was going to be dated and stuffy with tiny rooms, but I was so wrong! the rooms were modern, very clean and quite large! not only that but it's right by the 401 highway so it's convenient! it's sort of surrounded by highways so I figured it would be loud, but you don't hear anything when you are inside. the water pressure was great and it had an area outfront of the motel with a firepit and lawnchairs and tasteful patio lights. they also left firewood out for whoever wanted to use the firepit. I absolutely love this place!! we have to come back in November for Cross Country championships and this is where we will be staying - no question. it also had a balcony out the back that was awesome",5,positive,"July 24, 2023",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/815270087.html,Lord Nelson Motel,"""All the thoughtful touches are here. Convenient, clean, nice furniture, Pet Friendly - pooch approved. Large grassy areas around the property, beautiful lighting, plus an inviting picnic area. The pups and I booked here for one night as a rest stop on the way home. We'll book a second night and explore the area. We'll be back with snowshoes and again with kayaks and bicycles. Wonderfully thought-out premisis, a welcome respite, inviting, with great staff.",5,positive,"October 20, 2021",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/864543512.html,Lord Nelson Motel,"""We stopped at Kingston on the way from Montreal to Lake Huron and we had booked a night at the Lord Nelson.  We were pleased at how well they had kept a more traditional 1960s\u002F70s style for the motel.  The room was simple but very comfortable, and just stepping out the door into the car was fun.  The reception area was tiny but the whole check-in took about a minute.  It's about a 15 minute drive into downtown Kingston so that was no problem.  The only thing is spotting the entrance when you're coming back at night and getting into the turn lane -- you need to keep alert.  Scores on atmosphere and friendly staff.",4,positive,"October 14, 2022",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/816488904.html,Lord Nelson Motel,"""I recently stayed at the Lord nelson for 4 days on buisness. The room was very clean, cable tv had plenty of channels, wifi was very strong as they have multiple modems thru the motel to make sure of that, my room was emptied of garbage and recycling daily as we're fresh towels, toiletries etc..the mini fridge has plenty of room in its freezer for a few frozen meals to microwave unlike your Smaller mini fridges that are very compact. I will recommend the Lord nelson to my friends\u002F family and will definitely stay here again. Thank you Lord Nelson you made my stay very accommodating! 5 stars from me",5,positive,"October 29, 2021",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/834263513.html,Lord Nelson Motel,"""Looks like a motel, feels like a hotel. Despite its age, the property has been upgraded and maintained well. Has all the amenities of a more expensive chain. It is located near the 401 and on Hwy 15 but we did not notice the traffic noise at night.",5,positive,"April 12, 2022",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/839546904.html,Lord Nelson Motel,"""What a hidden gem! This place is clean, quiet, decent (i have experienced worse). Nothing off or iffy at all (i.e.which may be associated with 'motel'). Came here with in laws (seniors). Was worried they dont like the place (they dont even want to stay at 'diamond' airbnb). But they are happy with a very good quality of this accomodation. Convenient location ..it's just off the highway.. circle K, a&w, gas station are also next door (5min walk). Across the street is paramedic office. Washroom has no fan though. May feel damp overnight. Regardless, I still highly recommend this place. Cleanliness is utmost importance.",5,positive,"May 22, 2022",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/878579922.html,Lord Nelson Motel,"""Located right near the 401 and only 15 minutes to downtown it is a great location.  We needed a place that accepted dogs and we choose this motel.\n\nIt is older so we didn't have high expectations but we were wrong.  The room was spacious and comfortable.   It has been well maintained and was very clean.\n\nThe staff were very friendly and the cost was reasonable.  All in all a pleasant experience.",5,positive,"February 13, 2023",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/660578/921133680.html,Lord Nelson Motel,"""This motel is a not a chain but good place to stay on our way from Michigan to New Hampshire. The motel is located near the 401 but we never heard it in our room. The room was very tidy and the refrigerator perfect for us.  There was plenty of room and the bed comfortable.",5,positive,"October 13, 2023",1664 Highway 15,"('Kingston',)",Ontario,K7L 4V3
data_kingston_50/ca/154992/188176/803667993.html,Confederation Place Hotel,"""This hotel is perfectly located, a stone throw away from the Tour Cruises, Market, Restaurants, Park and many more attractions.  Staff was super friendly and attentive.\nRooms a little dated, but clean.  King size bed was super comfy & 5 pillows ranging from firm to soft. TV did not work well, but who's on vaction to watch TV??\nUnderground parking, if you're lucky to have a spot, you can just leave your vehicle there...its not really needed simply walk to everything.\nCouple of hickups, the shower\u002Fbath was clogged a little so this needs to be addressed bc I don't like my feet soaking as I shower & the AC was not working 100% (it was very hot outdoors).",4,positive,"August 13, 2021",237 Ontario St,"('Kingston',)",Ontario,K7L 2Z4
data_kingston_50/ca/154992/188176/883450395.html,Confederation Place Hotel,"""Great location, good size room. Nice view of Lake Ontario. Walking distance to pubs, shops, and several nice restaurants.\nDidn't use underground parking, but understand it is available for an extra fee though spaces are limited and it is recommended to book in advance.\nBoxed continental breakfast was provided as a take-away meal.",3,negative,"August 7, 2022",237 Ontario St,"('Kingston',)",Ontario,K7L 2Z4
data_kingston_50/ca/154992/188176/775566054.html,Confederation Place Hotel,"""Great place to stay.  Great location if you want to park the car and walk around.  Close to boutiques, restaurants and spa.  Friendly staff.  Clean rooms.  Walking distance to ferry to Wolf Island.  Will come again.",4,positive,"October 25, 2020",237 Ontario St,"('Kingston',)",Ontario,K7L 2Z4
data_kingston_50/ca/154992/188176/820396141.html,Confederation Place Hotel,"""I stayed at Confederation Place for one night while visiting my son. I chose this hotel as I remembered it had higher standards ten years ago than the more economical hotels in downtown Kingston. My room was tiny, which wasn\u2019t a big issue as the bed was comfortable, but I was disappointed in the morning to find that the shower spout was loose, making it hard to pull up the shower lever. My sink was cracked. When I reported these observations to the front desk staff they did not express any concern and only said thanks for reporting it in a disinterested tone. I was not pleased and will not stay there again.",2,negative,"November 28, 2021",237 Ontario St,"('Kingston',)",Ontario,K7L 2Z4
data_kingston_50/ca/154992/188176/912171885.html,Confederation Place Hotel,"""We had a beautiful view of the lake towards Royal Military College from our large picture window. The room was very clean and spacious. I did not hear any noise from other guests. The location was excellent for walking around historical old Kingston. Parking under the hotel was also convenient. Breakfast had a fresh muffin, yoghurt, fruit, cheese, juice and coffee. It was a good start to the day. I wouldn't hesitate to book here again.",5,positive,"May 26, 2023",237 Ontario St,"('Kingston',)",Ontario,K7L 2Z4
data_kingston_50/ca/154992/188176/835063909.html,Confederation Place Hotel,"""A very comfortable and clean hotel with an excellent location and city parking across the street. Right in the heart of the city. Close to restaurants and Princess Street. Friendly staff and nice take away breakfast. Very nice accommodation, especially for the price.",4,positive,"November 28, 2021",237 Ontario St,"('Kingston',)",Ontario,K7L 2Z4
